prompt_id,graph_id,condition,mechanism,control,clean_token_id,conflict_token_id,top1_token_id,top1_token,top1_class,clean_rank,conflict_rank,clean_minus_conflict_margin,baseline_top1_token_id,baseline_top1_class,baseline_margin,strict_conflict_to_clean,nonclosure_top1_changed,margin_shift,model,random_seed
g011_competition_balanced,11,competition_balanced,competition,random_direction_008,7421,16570,16570, Iron,conflict,2,1,-4.65625,16570,conflict,-4.65625,False,False,0.0,qwen,2026081310
g011_direct_conflict,11,direct_conflict,competition,random_direction_008,7421,16570,16570, Iron,conflict,2,1,-5.6875,16570,conflict,-5.6875,False,False,0.0,qwen,2026081310
g011_closure_update,11,closure_update,closure,random_direction_008,7421,16570,16570, Iron,conflict,2,1,-0.078125,16570,conflict,-6.171875,False,False,6.09375,qwen,2026081310
g011_closure_override,11,closure_override,closure,random_direction_008,7421,16570,320, (,other,4,7,1.515625,16570,conflict,-6.34375,False,True,7.859375,qwen,2026081310
g011_exception_override,11,exception_override,closure,random_direction_008,7421,16570,320, (,other,3,7,1.90625,16570,conflict,-6.015625,False,True,7.921875,qwen,2026081310
g012_clean,12,clean,stable,random_direction_008,3731,8697,8697, Blue,conflict,2,1,-2.578125,8697,conflict,-2.578125,False,False,0.0,qwen,2026081310
g012_redundant,12,redundant,stable,random_direction_008,3731,8697,8697, Blue,conflict,2,1,-0.78125,8697,conflict,-0.78125,False,False,0.0,qwen,2026081310
g012_irrelevant,12,irrelevant,stable,random_direction_008,3731,8697,8697, Blue,conflict,2,1,-1.453125,8697,conflict,-1.453125,False,False,0.0,qwen,2026081310
g012_paraphrase,12,paraphrase,stable,random_direction_008,3731,8697,3731, Red,clean,1,2,2.0,3731,clean,2.0,False,False,0.0,qwen,2026081310
g012_weak_distractor,12,weak_distractor,competition,random_direction_008,3731,8697,8697, Blue,conflict,2,1,-1.90625,8697,conflict,-1.90625,False,False,0.0,qwen,2026081310
g012_competition_balanced,12,competition_balanced,competition,random_direction_008,3731,8697,8697, Blue,conflict,2,1,-4.78125,8697,conflict,-4.78125,False,False,0.0,qwen,2026081310
g012_direct_conflict,12,direct_conflict,competition,random_direction_008,3731,8697,8697, Blue,conflict,2,1,-4.15625,8697,conflict,-4.15625,False,False,0.0,qwen,2026081310
g012_closure_update,12,closure_update,closure,random_direction_008,3731,8697,320, (,other,9,4,-1.2890625,8697,conflict,-6.328125,False,True,5.0390625,qwen,2026081310
g012_closure_override,12,closure_override,closure,random_direction_008,3731,8697,320, (,other,4,6,0.671875,8697,conflict,-6.65625,False,True,7.328125,qwen,2026081310
g012_exception_override,12,exception_override,closure,random_direction_008,3731,8697,320, (,other,4,12,2.5546875,8697,conflict,-5.28125,False,True,7.8359375,qwen,2026081310
g015_clean,15,clean,stable,random_direction_008,6326,4312,4312, West,conflict,2,1,-1.625,4312,conflict,-1.625,False,False,0.0,qwen,2026081310
g015_redundant,15,redundant,stable,random_direction_008,6326,4312,6326, East,clean,1,2,0.390625,6326,clean,0.390625,False,False,0.0,qwen,2026081310
g015_irrelevant,15,irrelevant,stable,random_direction_008,6326,4312,4312, West,conflict,2,1,-1.546875,4312,conflict,-1.546875,False,False,0.0,qwen,2026081310
g015_paraphrase,15,paraphrase,stable,random_direction_008,6326,4312,6326, East,clean,1,2,2.359375,6326,clean,2.359375,False,False,0.0,qwen,2026081310
g015_weak_distractor,15,weak_distractor,competition,random_direction_008,6326,4312,4312, West,conflict,2,1,-0.203125,4312,conflict,-0.203125,False,False,0.0,qwen,2026081310
g015_competition_balanced,15,competition_balanced,competition,random_direction_008,6326,4312,4312, West,conflict,2,1,-3.046875,4312,conflict,-3.046875,False,False,0.0,qwen,2026081310
g015_direct_conflict,15,direct_conflict,competition,random_direction_008,6326,4312,4312, West,conflict,2,1,-4.734375,4312,conflict,-4.734375,False,False,0.0,qwen,2026081310
g015_closure_update,15,closure_update,closure,random_direction_008,6326,4312,320, (,other,14,4,-3.828125,4312,conflict,-5.234375,False,True,1.40625,qwen,2026081310
g015_closure_override,15,closure_override,closure,random_direction_008,6326,4312,4312, West,conflict,18,1,-5.109375,4312,conflict,-3.90625,False,False,-1.203125,qwen,2026081310
g015_exception_override,15,exception_override,closure,random_direction_008,6326,4312,4312, West,conflict,14,1,-4.9609375,4312,conflict,-4.46875,False,False,-0.4921875,qwen,2026081310
g018_clean,18,clean,stable,random_direction_008,3731,8697,8697, Blue,conflict,2,1,-0.5625,8697,conflict,-0.5625,False,False,0.0,qwen,2026081310
g018_redundant,18,redundant,stable,random_direction_008,3731,8697,8697, Blue,conflict,2,1,-0.296875,8697,conflict,-0.296875,False,False,0.0,qwen,2026081310
g018_irrelevant,18,irrelevant,stable,random_direction_008,3731,8697,8697, Blue,conflict,2,1,-0.9375,8697,conflict,-0.9375,False,False,0.0,qwen,2026081310
g018_paraphrase,18,paraphrase,stable,random_direction_008,3731,8697,3731, Red,clean,1,2,1.578125,3731,clean,1.578125,False,False,0.0,qwen,2026081310
g018_weak_distractor,18,weak_distractor,competition,random_direction_008,3731,8697,8697, Blue,conflict,2,1,-0.9375,8697,conflict,-0.9375,False,False,0.0,qwen,2026081310
g018_competition_balanced,18,competition_balanced,competition,random_direction_008,3731,8697,8697, Blue,conflict,2,1,-4.5,8697,conflict,-4.5,False,False,0.0,qwen,2026081310
g018_direct_conflict,18,direct_conflict,competition,random_direction_008,3731,8697,8697, Blue,conflict,2,1,-4.328125,8697,conflict,-4.328125,False,False,0.0,qwen,2026081310
g018_closure_update,18,closure_update,closure,random_direction_008,3731,8697,320, (,other,5,4,-2.609375,8697,conflict,-5.8125,False,True,3.203125,qwen,2026081310
g018_closure_override,18,closure_override,closure,random_direction_008,3731,8697,320, (,other,4,5,0.015625,8697,conflict,-6.9375,False,True,6.953125,qwen,2026081310
g018_exception_override,18,exception_override,closure,random_direction_008,3731,8697,320, (,other,4,8,2.0,8697,conflict,-5.046875,False,True,7.046875,qwen,2026081310
g022_clean,22,clean,stable,random_direction_008,42540,14997,42540, Copper,clean,1,2,2.140625,42540,clean,2.140625,False,False,0.0,qwen,2026081310
g022_redundant,22,redundant,stable,random_direction_008,42540,14997,42540, Copper,clean,1,2,3.09375,42540,clean,3.09375,False,False,0.0,qwen,2026081310
g022_irrelevant,22,irrelevant,stable,random_direction_008,42540,14997,14997, Silver,conflict,2,1,-2.0,14997,conflict,-2.0,False,False,0.0,qwen,2026081310
g022_paraphrase,22,paraphrase,stable,random_direction_008,42540,14997,42540, Copper,clean,1,2,2.8125,42540,clean,2.8125,False,False,0.0,qwen,2026081310
g022_weak_distractor,22,weak_distractor,competition,random_direction_008,42540,14997,14997, Silver,conflict,2,1,-0.421875,14997,conflict,-0.421875,False,False,0.0,qwen,2026081310
g022_competition_balanced,22,competition_balanced,competition,random_direction_008,42540,14997,14997, Silver,conflict,2,1,-3.90625,14997,conflict,-3.90625,False,False,0.0,qwen,2026081310
g022_direct_conflict,22,direct_conflict,competition,random_direction_008,42540,14997,14997, Silver,conflict,2,1,-4.484375,14997,conflict,-4.484375,False,False,0.0,qwen,2026081310
g022_closure_update,22,closure_update,closure,random_direction_008,42540,14997,42540, Copper,clean,1,2,3.453125,14997,conflict,-3.640625,True,True,7.09375,qwen,2026081310
g022_closure_override,22,closure_override,closure,random_direction_008,42540,14997,320, (,other,9,10,0.3671875,14997,conflict,-8.65625,False,True,9.0234375,qwen,2026081310
g022_exception_override,22,exception_override,closure,random_direction_008,42540,14997,320, (,other,5,8,0.828125,14997,conflict,-5.109375,False,True,5.9375,qwen,2026081310
g026_clean,26,clean,stable,random_direction_008,4787,4882,4787, North,clean,1,2,0.359375,4787,clean,0.359375,False,False,0.0,qwen,2026081310
g026_redundant,26,redundant,stable,random_direction_008,4787,4882,4882, South,conflict,2,1,-0.1875,4882,conflict,-0.1875,False,False,0.0,qwen,2026081310
g026_irrelevant,26,irrelevant,stable,random_direction_008,4787,4882,4882, South,conflict,2,1,-0.171875,4882,conflict,-0.171875,False,False,0.0,qwen,2026081310
g026_paraphrase,26,paraphrase,stable,random_direction_008,4787,4882,4787, North,clean,1,2,2.453125,4787,clean,2.453125,False,False,0.0,qwen,2026081310
g026_weak_distractor,26,weak_distractor,competition,random_direction_008,4787,4882,4882, South,conflict,2,1,-0.453125,4882,conflict,-0.453125,False,False,0.0,qwen,2026081310
g026_competition_balanced,26,competition_balanced,competition,random_direction_008,4787,4882,4882, South,conflict,2,1,-1.859375,4882,conflict,-1.859375,False,False,0.0,qwen,2026081310
g026_direct_conflict,26,direct_conflict,competition,random_direction_008,4787,4882,4882, South,conflict,2,1,-2.984375,4882,conflict,-2.984375,False,False,0.0,qwen,2026081310
g026_closure_update,26,closure_update,closure,random_direction_008,4787,4882,320, (,other,127,54,-1.2734375,4882,conflict,-3.765625,False,True,2.4921875,qwen,2026081310
g026_closure_override,26,closure_override,closure,random_direction_008,4787,4882,320, (,other,6,11,0.6171875,4882,conflict,-4.25,False,True,4.8671875,qwen,2026081310
g026_exception_override,26,exception_override,closure,random_direction_008,4787,4882,320, (,other,4,7,2.5234375,4882,conflict,-4.125,False,True,6.6484375,qwen,2026081310
g030_clean,30,clean,stable,random_direction_008,3731,8697,8697, Blue,conflict,2,1,-1.140625,8697,conflict,-1.140625,False,False,0.0,qwen,2026081310
g030_redundant,30,redundant,stable,random_direction_008,3731,8697,8697, Blue,conflict,2,1,-0.453125,8697,conflict,-0.453125,False,False,0.0,qwen,2026081310
g030_irrelevant,30,irrelevant,stable,random_direction_008,3731,8697,8697, Blue,conflict,2,1,-0.75,8697,conflict,-0.75,False,False,0.0,qwen,2026081310
g030_paraphrase,30,paraphrase,stable,random_direction_008,3731,8697,3731, Red,clean,1,2,1.375,3731,clean,1.375,False,False,0.0,qwen,2026081310
g030_weak_distractor,30,weak_distractor,competition,random_direction_008,3731,8697,8697, Blue,conflict,2,1,-0.03125,8697,conflict,-0.03125,False,False,0.0,qwen,2026081310
g030_competition_balanced,30,competition_balanced,competition,random_direction_008,3731,8697,8697, Blue,conflict,2,1,-2.796875,8697,conflict,-2.796875,False,False,0.0,qwen,2026081310
g030_direct_conflict,30,direct_conflict,competition,random_direction_008,3731,8697,8697, Blue,conflict,2,1,-3.296875,8697,conflict,-3.296875,False,False,0.0,qwen,2026081310
g030_closure_update,30,closure_update,closure,random_direction_008,3731,8697,320, (,other,7,2,-2.09375,8697,conflict,-6.5625,False,True,4.46875,qwen,2026081310
g030_closure_override,30,closure_override,closure,random_direction_008,3731,8697,320, (,other,5,4,-0.109375,8697,conflict,-6.546875,False,True,6.4375,qwen,2026081310
g030_exception_override,30,exception_override,closure,random_direction_008,3731,8697,320, (,other,4,11,2.28125,8697,conflict,-4.484375,False,True,6.765625,qwen,2026081310
g031_clean,31,clean,stable,random_direction_008,7840,25462,25462, Yellow,conflict,2,1,-0.84375,25462,conflict,-0.84375,False,False,0.0,qwen,2026081310
g031_redundant,31,redundant,stable,random_direction_008,7840,25462,7840, Green,clean,1,2,0.03125,7840,clean,0.03125,False,False,0.0,qwen,2026081310
g031_irrelevant,31,irrelevant,stable,random_direction_008,7840,25462,25462, Yellow,conflict,2,1,-0.6875,25462,conflict,-0.6875,False,False,0.0,qwen,2026081310
g031_paraphrase,31,paraphrase,stable,random_direction_008,7840,25462,7840, Green,clean,1,2,2.140625,7840,clean,2.140625,False,False,0.0,qwen,2026081310
g031_weak_distractor,31,weak_distractor,competition,random_direction_008,7840,25462,25462, Yellow,conflict,2,1,-0.96875,25462,conflict,-0.96875,False,False,0.0,qwen,2026081310
g031_competition_balanced,31,competition_balanced,competition,random_direction_008,7840,25462,25462, Yellow,conflict,2,1,-3.09375,25462,conflict,-3.09375,False,False,0.0,qwen,2026081310
g031_direct_conflict,31,direct_conflict,competition,random_direction_008,7840,25462,25462, Yellow,conflict,2,1,-5.5,25462,conflict,-5.5,False,False,0.0,qwen,2026081310
g031_closure_update,31,closure_update,closure,random_direction_008,7840,25462,508, [,other,4,5,1.046875,25462,conflict,-5.59375,False,True,6.640625,qwen,2026081310
g031_closure_override,31,closure_override,closure,random_direction_008,7840,25462,320, (,other,9,4,-1.328125,25462,conflict,-4.921875,False,True,3.59375,qwen,2026081310
g031_exception_override,31,exception_override,closure,random_direction_008,7840,25462,25462, Yellow,conflict,2,1,-2.453125,25462,conflict,-2.453125,False,False,0.0,qwen,2026081310
g033_clean,33,clean,stable,random_direction_008,6326,4312,4312, West,conflict,2,1,-0.59375,4312,conflict,-0.59375,False,False,0.0,qwen,2026081310
g033_redundant,33,redundant,stable,random_direction_008,6326,4312,6326, East,clean,1,2,0.640625,6326,clean,0.640625,False,False,0.0,qwen,2026081310
g033_irrelevant,33,irrelevant,stable,random_direction_008,6326,4312,6326, East,clean,1,2,0.484375,6326,clean,0.484375,False,False,0.0,qwen,2026081310
g033_paraphrase,33,paraphrase,stable,random_direction_008,6326,4312,6326, East,clean,1,2,2.203125,6326,clean,2.203125,False,False,0.0,qwen,2026081310
g033_weak_distractor,33,weak_distractor,competition,random_direction_008,6326,4312,4312, West,conflict,2,1,-0.109375,4312,conflict,-0.109375,False,False,0.0,qwen,2026081310
g033_competition_balanced,33,competition_balanced,competition,random_direction_008,6326,4312,4312, West,conflict,2,1,-1.296875,4312,conflict,-1.296875,False,False,0.0,qwen,2026081310
g033_direct_conflict,33,direct_conflict,competition,random_direction_008,6326,4312,4312, West,conflict,2,1,-3.28125,4312,conflict,-3.28125,False,False,0.0,qwen,2026081310
g033_closure_update,33,closure_update,closure,random_direction_008,6326,4312,4312, West,conflict,10,1,-4.2578125,4312,conflict,-6.3125,False,False,2.0546875,qwen,2026081310
g033_closure_override,33,closure_override,closure,random_direction_008,6326,4312,320, (,other,17,4,-2.7421875,4312,conflict,-3.1875,False,True,0.4453125,qwen,2026081310
g033_exception_override,33,exception_override,closure,random_direction_008,6326,4312,320, (,other,8,4,-1.7109375,4312,conflict,-2.71875,False,True,1.0078125,qwen,2026081310
g039_clean,39,clean,stable,random_direction_008,6326,4312,4312, West,conflict,2,1,-0.390625,4312,conflict,-0.390625,False,False,0.0,qwen,2026081310
g039_redundant,39,redundant,stable,random_direction_008,6326,4312,6326, East,clean,1,2,1.140625,6326,clean,1.140625,False,False,0.0,qwen,2026081310
g039_irrelevant,39,irrelevant,stable,random_direction_008,6326,4312,6326, East,clean,1,2,0.921875,6326,clean,0.921875,False,False,0.0,qwen,2026081310
g039_paraphrase,39,paraphrase,stable,random_direction_008,6326,4312,6326, East,clean,1,2,2.703125,6326,clean,2.703125,False,False,0.0,qwen,2026081310
g039_weak_distractor,39,weak_distractor,competition,random_direction_008,6326,4312,4312, West,conflict,2,1,-0.75,4312,conflict,-0.75,False,False,0.0,qwen,2026081310
g039_competition_balanced,39,competition_balanced,competition,random_direction_008,6326,4312,4312, West,conflict,2,1,-1.078125,4312,conflict,-1.078125,False,False,0.0,qwen,2026081310
g039_direct_conflict,39,direct_conflict,competition,random_direction_008,6326,4312,4312, West,conflict,2,1,-4.03125,4312,conflict,-4.03125,False,False,0.0,qwen,2026081310
g039_closure_update,39,closure_update,closure,random_direction_008,6326,4312,320, (,other,59,4,-4.4375,4312,conflict,-6.1875,False,True,1.75,qwen,2026081310
g039_closure_override,39,closure_override,closure,random_direction_008,6326,4312,320, (,other,10,4,-2.3984375,4312,conflict,-4.671875,False,True,2.2734375,qwen,2026081310
g039_exception_override,39,exception_override,closure,random_direction_008,6326,4312,320, (,other,9,4,-1.5234375,4312,conflict,-3.671875,False,True,2.1484375,qwen,2026081310
g040_clean,40,clean,stable,random_direction_008,42540,14997,42540, Copper,clean,1,2,2.078125,42540,clean,2.078125,False,False,0.0,qwen,2026081310
g040_redundant,40,redundant,stable,random_direction_008,42540,14997,42540, Copper,clean,1,2,2.46875,42540,clean,2.46875,False,False,0.0,qwen,2026081310
g040_irrelevant,40,irrelevant,stable,random_direction_008,42540,14997,42540, Copper,clean,1,2,0.296875,42540,clean,0.296875,False,False,0.0,qwen,2026081310
g040_paraphrase,40,paraphrase,stable,random_direction_008,42540,14997,42540, Copper,clean,1,2,2.96875,42540,clean,2.96875,False,False,0.0,qwen,2026081310
g040_weak_distractor,40,weak_distractor,competition,random_direction_008,42540,14997,42540, Copper,clean,1,2,0.0625,42540,clean,0.0625,False,False,0.0,qwen,2026081310
g040_competition_balanced,40,competition_balanced,competition,random_direction_008,42540,14997,14997, Silver,conflict,2,1,-3.046875,14997,conflict,-3.046875,False,False,0.0,qwen,2026081310
g040_direct_conflict,40,direct_conflict,competition,random_direction_008,42540,14997,14997, Silver,conflict,2,1,-4.09375,14997,conflict,-4.09375,False,False,0.0,qwen,2026081310
