prompt_id,graph_id,condition,mechanism,control,clean_token_id,conflict_token_id,top1_token_id,top1_token,top1_class,clean_rank,conflict_rank,clean_minus_conflict_margin,baseline_top1_class,baseline_top1_token_id,baseline_margin,strict_conflict_to_clean,top1_changed,margin_shift,model
g088_competition_balanced,88,competition_balanced,competition,policy_boundary_guarded,38315,15934,38315, Copper,clean,1,3,2.59375,clean,38315,2.59375,False,False,0.0,gemma
g088_direct_conflict,88,direct_conflict,competition,policy_boundary_guarded,38315,15934,5231, **,other,1,3,1.9921875,other,5231,1.9921875,False,False,0.0,gemma
g088_closure_update,88,closure_update,closure,policy_boundary_guarded,38315,15934,5231, **,other,2,3,2.8046875,other,5231,2.8046875,False,False,0.0,gemma
g088_closure_override,88,closure_override,closure,policy_boundary_guarded,38315,15934,38315, Copper,clean,1,3,1.9140625,conflict,15934,-0.8828125,True,True,2.796875,gemma
g088_exception_override,88,exception_override,closure,policy_boundary_guarded,38315,15934,5231, **,other,2,3,0.3046875,other,5231,-1.6953125,False,False,2.0,gemma
g094_clean,94,clean,stable,policy_boundary_guarded,38315,15934,38315, Copper,clean,1,3,1.9609375,clean,38315,1.9609375,False,False,0.0,gemma
g094_redundant,94,redundant,stable,policy_boundary_guarded,38315,15934,5231, **,other,2,3,1.328125,other,5231,1.328125,False,False,0.0,gemma
g094_irrelevant,94,irrelevant,stable,policy_boundary_guarded,38315,15934,38315, Copper,clean,1,3,2.984375,clean,38315,2.984375,False,False,0.0,gemma
g094_paraphrase,94,paraphrase,stable,policy_boundary_guarded,38315,15934,38315, Copper,clean,1,3,1.5,clean,38315,1.5,False,False,0.0,gemma
g094_weak_distractor,94,weak_distractor,competition,policy_boundary_guarded,38315,15934,5231, **,other,2,3,2.8828125,other,5231,2.8828125,False,False,0.0,gemma
g094_competition_balanced,94,competition_balanced,competition,policy_boundary_guarded,38315,15934,5231, **,other,2,3,2.9296875,other,5231,2.9296875,False,False,0.0,gemma
g094_direct_conflict,94,direct_conflict,competition,policy_boundary_guarded,38315,15934,5231, **,other,2,3,2.5625,other,5231,2.5625,False,False,0.0,gemma
g094_closure_update,94,closure_update,closure,policy_boundary_guarded,38315,15934,5231, **,other,2,4,3.0703125,other,5231,3.0703125,False,False,0.0,gemma
g094_closure_override,94,closure_override,closure,policy_boundary_guarded,38315,15934,38315, Copper,clean,1,3,1.6171875,conflict,15934,-0.9453125,True,True,2.5625,gemma
g094_exception_override,94,exception_override,closure,policy_boundary_guarded,38315,15934,38315, Copper,clean,1,3,1.6640625,other,5231,-1.4140625,False,True,3.078125,gemma
g000_clean,0,clean,stable,policy_gate_operator_only,4075,7640,5231, **,other,2,3,2.234375,other,5231,2.234375,False,False,0.0,gemma
g000_redundant,0,redundant,stable,policy_gate_operator_only,4075,7640,5231, **,other,2,3,1.9609375,other,5231,1.9609375,False,False,0.0,gemma
g000_irrelevant,0,irrelevant,stable,policy_gate_operator_only,4075,7640,5231, **,other,2,4,2.609375,other,5231,2.609375,False,False,0.0,gemma
g000_paraphrase,0,paraphrase,stable,policy_gate_operator_only,4075,7640,5231, **,other,2,3,0.7734375,other,5231,0.7734375,False,False,0.0,gemma
g000_weak_distractor,0,weak_distractor,competition,policy_gate_operator_only,4075,7640,5231, **,other,2,3,2.015625,other,5231,2.015625,False,False,0.0,gemma
g000_competition_balanced,0,competition_balanced,competition,policy_gate_operator_only,4075,7640,5231, **,other,2,3,2.015625,other,5231,2.015625,False,False,0.0,gemma
g000_direct_conflict,0,direct_conflict,competition,policy_gate_operator_only,4075,7640,5231, **,other,2,3,1.0234375,other,5231,1.0234375,False,False,0.0,gemma
g000_closure_update,0,closure_update,closure,policy_gate_operator_only,4075,7640,5231, **,other,2,3,0.921875,other,5231,0.859375,False,False,0.0625,gemma
g000_closure_override,0,closure_override,closure,policy_gate_operator_only,4075,7640,5231, **,other,3,2,-0.7578125,other,5231,-2.03125,False,False,1.2734375,gemma
g000_exception_override,0,exception_override,closure,policy_gate_operator_only,4075,7640,5231, **,other,3,2,-0.5859375,other,5231,-2.7578125,False,False,2.171875,gemma
g004_clean,4,clean,stable,policy_gate_operator_only,38315,15934,38315, Copper,clean,1,3,1.9296875,clean,38315,1.9296875,False,False,0.0,gemma
g004_redundant,4,redundant,stable,policy_gate_operator_only,38315,15934,5231, **,other,2,3,1.203125,other,5231,1.203125,False,False,0.0,gemma
g004_irrelevant,4,irrelevant,stable,policy_gate_operator_only,38315,15934,38315, Copper,clean,1,3,2.7734375,clean,38315,2.7734375,False,False,0.0,gemma
g004_paraphrase,4,paraphrase,stable,policy_gate_operator_only,38315,15934,38315, Copper,clean,1,3,1.328125,clean,38315,1.328125,False,False,0.0,gemma
g004_weak_distractor,4,weak_distractor,competition,policy_gate_operator_only,38315,15934,5231, **,other,1,3,2.546875,other,5231,2.546875,False,False,0.0,gemma
g004_competition_balanced,4,competition_balanced,competition,policy_gate_operator_only,38315,15934,38315, Copper,clean,1,3,3.375,clean,38315,3.375,False,False,0.0,gemma
g004_direct_conflict,4,direct_conflict,competition,policy_gate_operator_only,38315,15934,5231, **,other,2,3,2.4140625,other,5231,2.4140625,False,False,0.0,gemma
g004_closure_update,4,closure_update,closure,policy_gate_operator_only,38315,15934,5231, **,other,2,3,2.4765625,other,5231,2.4765625,False,False,0.0,gemma
g004_closure_override,4,closure_override,closure,policy_gate_operator_only,38315,15934,38315, Copper,clean,1,3,2.3515625,clean,38315,0.1875,False,False,2.1640625,gemma
g004_exception_override,4,exception_override,closure,policy_gate_operator_only,38315,15934,38315, Copper,clean,1,3,2.03125,other,5231,-0.734375,False,True,2.765625,gemma
g009_clean,9,clean,stable,policy_gate_operator_only,5571,4589,5571, East,clean,1,6,4.0625,clean,5571,4.0625,False,False,0.0,gemma
g009_redundant,9,redundant,stable,policy_gate_operator_only,5571,4589,5231, **,other,2,6,3.921875,other,5231,3.921875,False,False,0.0,gemma
g009_irrelevant,9,irrelevant,stable,policy_gate_operator_only,5571,4589,5571, East,clean,1,6,4.8984375,clean,5571,4.8984375,False,False,0.0,gemma
g009_paraphrase,9,paraphrase,stable,policy_gate_operator_only,5571,4589,5231, **,other,2,7,2.2265625,other,5231,2.2265625,False,False,0.0,gemma
g009_weak_distractor,9,weak_distractor,competition,policy_gate_operator_only,5571,4589,5231, **,other,2,7,5.0078125,other,5231,5.0078125,False,False,0.0,gemma
g009_competition_balanced,9,competition_balanced,competition,policy_gate_operator_only,5571,4589,5231, **,other,2,4,3.53125,other,5231,3.53125,False,False,0.0,gemma
g009_direct_conflict,9,direct_conflict,competition,policy_gate_operator_only,5571,4589,5231, **,other,2,4,3.4296875,other,5231,3.4296875,False,False,0.0,gemma
g009_closure_update,9,closure_update,closure,policy_gate_operator_only,5571,4589,5231, **,other,2,3,2.875,other,5231,2.875,False,False,0.0,gemma
g009_closure_override,9,closure_override,closure,policy_gate_operator_only,5571,4589,5231, **,other,2,3,0.140625,other,5231,0.21875,False,False,-0.078125,gemma
g009_exception_override,9,exception_override,closure,policy_gate_operator_only,5571,4589,5231, **,other,2,3,1.3046875,other,5231,0.0703125,False,False,1.234375,gemma
g010_clean,10,clean,stable,policy_gate_operator_only,38315,15934,38315, Copper,clean,1,3,2.75,clean,38315,2.75,False,False,0.0,gemma
g010_redundant,10,redundant,stable,policy_gate_operator_only,38315,15934,5231, **,other,2,3,2.109375,other,5231,2.109375,False,False,0.0,gemma
g010_irrelevant,10,irrelevant,stable,policy_gate_operator_only,38315,15934,38315, Copper,clean,1,4,3.84375,clean,38315,3.84375,False,False,0.0,gemma
g010_paraphrase,10,paraphrase,stable,policy_gate_operator_only,38315,15934,5231, **,other,2,4,2.1875,other,5231,2.1875,False,False,0.0,gemma
g010_weak_distractor,10,weak_distractor,competition,policy_gate_operator_only,38315,15934,5231, **,other,2,3,3.2734375,other,5231,3.2734375,False,False,0.0,gemma
g010_competition_balanced,10,competition_balanced,competition,policy_gate_operator_only,38315,15934,38315, Copper,clean,1,4,3.859375,clean,38315,3.859375,False,False,0.0,gemma
g010_direct_conflict,10,direct_conflict,competition,policy_gate_operator_only,38315,15934,5231, **,other,2,3,3.1484375,other,5231,3.1484375,False,False,0.0,gemma
g010_closure_update,10,closure_update,closure,policy_gate_operator_only,38315,15934,5231, **,other,2,4,3.296875,other,5231,3.296875,False,False,0.0,gemma
g010_closure_override,10,closure_override,closure,policy_gate_operator_only,38315,15934,38315, Copper,clean,1,3,1.7734375,other,5231,-0.3828125,False,True,2.15625,gemma
g010_exception_override,10,exception_override,closure,policy_gate_operator_only,38315,15934,38315, Copper,clean,1,3,1.28125,other,5231,-0.1875,False,True,1.46875,gemma
g011_clean,11,clean,stable,policy_gate_operator_only,6863,17186,5231, **,other,2,6,3.2109375,other,5231,3.2109375,False,False,0.0,gemma
g011_redundant,11,redundant,stable,policy_gate_operator_only,6863,17186,5231, **,other,2,4,2.875,other,5231,2.875,False,False,0.0,gemma
g011_irrelevant,11,irrelevant,stable,policy_gate_operator_only,6863,17186,5231, **,other,2,4,3.4140625,other,5231,3.4140625,False,False,0.0,gemma
g011_paraphrase,11,paraphrase,stable,policy_gate_operator_only,6863,17186,6863, Gold,clean,1,4,2.46875,clean,6863,2.46875,False,False,0.0,gemma
g011_weak_distractor,11,weak_distractor,competition,policy_gate_operator_only,6863,17186,5231, **,other,2,4,3.1875,other,5231,3.1875,False,False,0.0,gemma
g011_competition_balanced,11,competition_balanced,competition,policy_gate_operator_only,6863,17186,5231, **,other,2,3,2.265625,other,5231,2.265625,False,False,0.0,gemma
g011_direct_conflict,11,direct_conflict,competition,policy_gate_operator_only,6863,17186,5231, **,other,2,3,2.1640625,other,5231,2.1640625,False,False,0.0,gemma
g011_closure_update,11,closure_update,closure,policy_gate_operator_only,6863,17186,5231, **,other,2,3,2.09375,other,5231,0.921875,False,False,1.171875,gemma
g011_closure_override,11,closure_override,closure,policy_gate_operator_only,6863,17186,5231, **,other,2,3,0.109375,other,5231,-1.328125,False,False,1.4375,gemma
g011_exception_override,11,exception_override,closure,policy_gate_operator_only,6863,17186,17186, Iron,conflict,3,1,-0.625,other,5231,-1.8203125,False,True,1.1953125,gemma
g012_clean,12,clean,stable,policy_gate_operator_only,4075,7640,5231, **,other,2,5,2.4453125,other,5231,2.4453125,False,False,0.0,gemma
g012_redundant,12,redundant,stable,policy_gate_operator_only,4075,7640,5231, **,other,2,3,2.4765625,other,5231,2.4765625,False,False,0.0,gemma
g012_irrelevant,12,irrelevant,stable,policy_gate_operator_only,4075,7640,5231, **,other,2,7,3.7265625,other,5231,3.7265625,False,False,0.0,gemma
g012_paraphrase,12,paraphrase,stable,policy_gate_operator_only,4075,7640,5231, **,other,2,3,1.9140625,other,5231,1.9140625,False,False,0.0,gemma
g012_weak_distractor,12,weak_distractor,competition,policy_gate_operator_only,4075,7640,5231, **,other,2,4,2.75,other,5231,2.75,False,False,0.0,gemma
g012_competition_balanced,12,competition_balanced,competition,policy_gate_operator_only,4075,7640,5231, **,other,2,3,1.7421875,other,5231,1.7421875,False,False,0.0,gemma
g012_direct_conflict,12,direct_conflict,competition,policy_gate_operator_only,4075,7640,5231, **,other,2,3,0.8828125,other,5231,0.8828125,False,False,0.0,gemma
g012_closure_update,12,closure_update,closure,policy_gate_operator_only,4075,7640,5231, **,other,2,3,1.0703125,other,5231,1.6328125,False,False,-0.5625,gemma
g012_closure_override,12,closure_override,closure,policy_gate_operator_only,4075,7640,5231, **,other,3,2,-0.828125,conflict,7640,-2.2578125,False,True,1.4296875,gemma
g012_exception_override,12,exception_override,closure,policy_gate_operator_only,4075,7640,5231, **,other,3,2,-0.8046875,other,5231,-2.171875,False,False,1.3671875,gemma
g015_clean,15,clean,stable,policy_gate_operator_only,5571,4589,5231, **,other,2,3,1.203125,other,5231,1.203125,False,False,0.0,gemma
g015_redundant,15,redundant,stable,policy_gate_operator_only,5571,4589,5231, **,other,2,3,1.09375,other,5231,1.09375,False,False,0.0,gemma
g015_irrelevant,15,irrelevant,stable,policy_gate_operator_only,5571,4589,5571, East,clean,1,3,2.9375,clean,5571,2.9375,False,False,0.0,gemma
g015_paraphrase,15,paraphrase,stable,policy_gate_operator_only,5571,4589,5231, **,other,2,5,1.6640625,other,5231,1.6640625,False,False,0.0,gemma
g015_weak_distractor,15,weak_distractor,competition,policy_gate_operator_only,5571,4589,5231, **,other,2,3,2.71875,other,5231,2.71875,False,False,0.0,gemma
g015_competition_balanced,15,competition_balanced,competition,policy_gate_operator_only,5571,4589,5231, **,other,2,3,1.5078125,other,5231,1.5078125,False,False,0.0,gemma
g015_direct_conflict,15,direct_conflict,competition,policy_gate_operator_only,5571,4589,5231, **,other,2,3,1.1796875,other,5231,1.1796875,False,False,0.0,gemma
g015_closure_update,15,closure_update,closure,policy_gate_operator_only,5571,4589,5231, **,other,2,3,1.2265625,other,5231,1.2265625,False,False,0.0,gemma
g015_closure_override,15,closure_override,closure,policy_gate_operator_only,5571,4589,5231, **,other,3,2,-1.21875,conflict,4589,-2.7109375,False,True,1.4921875,gemma
g015_exception_override,15,exception_override,closure,policy_gate_operator_only,5571,4589,5231, **,other,3,2,-0.9921875,other,5231,-1.796875,False,False,0.8046875,gemma
g018_clean,18,clean,stable,policy_gate_operator_only,4075,7640,5231, **,other,2,3,1.6796875,other,5231,1.6796875,False,False,0.0,gemma
g018_redundant,18,redundant,stable,policy_gate_operator_only,4075,7640,5231, **,other,2,3,1.5234375,other,5231,1.5234375,False,False,0.0,gemma
g018_irrelevant,18,irrelevant,stable,policy_gate_operator_only,4075,7640,5231, **,other,2,6,2.78125,other,5231,2.78125,False,False,0.0,gemma
g018_paraphrase,18,paraphrase,stable,policy_gate_operator_only,4075,7640,5231, **,other,2,3,1.21875,other,5231,1.21875,False,False,0.0,gemma
g018_weak_distractor,18,weak_distractor,competition,policy_gate_operator_only,4075,7640,5231, **,other,2,3,2.046875,other,5231,2.046875,False,False,0.0,gemma
g018_competition_balanced,18,competition_balanced,competition,policy_gate_operator_only,4075,7640,5231, **,other,2,3,1.171875,other,5231,1.171875,False,False,0.0,gemma
g018_direct_conflict,18,direct_conflict,competition,policy_gate_operator_only,4075,7640,5231, **,other,2,3,0.3671875,other,5231,0.3671875,False,False,0.0,gemma
g018_closure_update,18,closure_update,closure,policy_gate_operator_only,4075,7640,5231, **,other,2,3,0.84375,other,5231,0.84375,False,False,0.0,gemma
g018_closure_override,18,closure_override,closure,policy_gate_operator_only,4075,7640,5231, **,other,3,2,-0.890625,conflict,7640,-2.765625,False,True,1.875,gemma
g018_exception_override,18,exception_override,closure,policy_gate_operator_only,4075,7640,5231, **,other,3,2,-0.5,other,5231,-2.609375,False,False,2.109375,gemma
g022_clean,22,clean,stable,policy_gate_operator_only,38315,15934,5231, **,other,2,3,1.2734375,other,5231,1.2734375,False,False,0.0,gemma
g022_redundant,22,redundant,stable,policy_gate_operator_only,38315,15934,5231, **,other,2,3,0.59375,other,5231,0.59375,False,False,0.0,gemma
g022_irrelevant,22,irrelevant,stable,policy_gate_operator_only,38315,15934,5231, **,other,2,3,2.2421875,other,5231,2.2421875,False,False,0.0,gemma
g022_paraphrase,22,paraphrase,stable,policy_gate_operator_only,38315,15934,5231, **,other,2,4,2.296875,other,5231,2.296875,False,False,0.0,gemma
g022_weak_distractor,22,weak_distractor,competition,policy_gate_operator_only,38315,15934,5231, **,other,2,3,1.9765625,other,5231,1.9765625,False,False,0.0,gemma
g022_competition_balanced,22,competition_balanced,competition,policy_gate_operator_only,38315,15934,5231, **,other,2,3,2.6875,other,5231,2.6875,False,False,0.0,gemma
g022_direct_conflict,22,direct_conflict,competition,policy_gate_operator_only,38315,15934,5231, **,other,2,3,0.828125,other,5231,0.828125,False,False,0.0,gemma
g022_closure_update,22,closure_update,closure,policy_gate_operator_only,38315,15934,5231, **,other,2,3,2.0234375,other,5231,2.0234375,False,False,0.0,gemma
g022_closure_override,22,closure_override,closure,policy_gate_operator_only,38315,15934,38315, Copper,clean,1,3,1.2890625,conflict,15934,-1.484375,True,True,2.7734375,gemma
g022_exception_override,22,exception_override,closure,policy_gate_operator_only,38315,15934,38315, Copper,clean,1,4,2.0546875,other,5231,-0.9140625,False,True,2.96875,gemma
g026_clean,26,clean,stable,policy_gate_operator_only,4612,4316,5231, **,other,2,3,0.4296875,other,5231,0.4296875,False,False,0.0,gemma
g026_redundant,26,redundant,stable,policy_gate_operator_only,4612,4316,5231, **,other,2,3,0.40625,other,5231,0.40625,False,False,0.0,gemma
g026_irrelevant,26,irrelevant,stable,policy_gate_operator_only,4612,4316,5231, **,other,2,3,1.6328125,other,5231,1.6328125,False,False,0.0,gemma
g026_paraphrase,26,paraphrase,stable,policy_gate_operator_only,4612,4316,5231, **,other,6,4,-0.6640625,other,5231,-0.6640625,False,False,0.0,gemma
g026_weak_distractor,26,weak_distractor,competition,policy_gate_operator_only,4612,4316,5231, **,other,2,3,2.03125,other,5231,2.03125,False,False,0.0,gemma
g026_competition_balanced,26,competition_balanced,competition,policy_gate_operator_only,4612,4316,5231, **,other,2,3,0.7578125,other,5231,0.7578125,False,False,0.0,gemma
g026_direct_conflict,26,direct_conflict,competition,policy_gate_operator_only,4612,4316,5231, **,other,2,3,0.0859375,other,5231,0.0859375,False,False,0.0,gemma
g026_closure_update,26,closure_update,closure,policy_gate_operator_only,4612,4316,5231, **,other,3,2,-0.1875,other,5231,-0.1875,False,False,0.0,gemma
