prompt_index,cross_half_identity_advantage,quarter_identity_advantage,cross_half_self_cosine,lag1_cosine,lag2_cosine,task,model,init_seed
89,-0.2331758290529251,-0.08498497307300568,-0.2456483244895935,-0.025454558432102203,-0.016476815566420555,arc_challenge,qwen,1802
90,-0.18197402358055115,-0.06413412094116211,-0.2234049141407013,-0.028580714017152786,-0.01805650256574154,arc_challenge,qwen,1802
91,-0.22320793569087982,-0.03345933184027672,-0.25089219212532043,-0.02685355767607689,-0.017126459628343582,arc_challenge,qwen,1802
92,-0.21514783799648285,-0.10065799951553345,-0.22613325715065002,-0.03190486878156662,-0.018121637403964996,arc_challenge,qwen,1802
93,-0.20643140375614166,-0.06216704845428467,-0.23532359302043915,-0.031432803720235825,-0.02803528867661953,arc_challenge,qwen,1802
94,-0.21356728672981262,-0.09070025384426117,-0.24027417600154877,-0.026957200840115547,-0.026821568608283997,arc_challenge,qwen,1802
95,-0.21403276920318604,-0.06962653249502182,-0.2322164922952652,-0.03288234397768974,-0.020312724635004997,arc_challenge,qwen,1802
0,-0.07174830138683319,-0.006886173039674759,-0.2293795645236969,-0.03655281662940979,-0.033891163766384125,lexical_category,llama,1801
1,-0.07362708449363708,-0.022770818322896957,-0.2163388431072235,-0.03730207681655884,-0.030655093491077423,lexical_category,llama,1801
2,-0.08546841144561768,-0.03221018984913826,-0.23484884202480316,-0.045859333127737045,-0.03680644929409027,lexical_category,llama,1801
3,-0.09858515858650208,-0.009272757917642593,-0.25004521012306213,-0.0438520722091198,-0.04341524839401245,lexical_category,llama,1801
4,-0.08131931722164154,-0.021826867014169693,-0.21805819869041443,-0.040546249598264694,-0.0388995036482811,lexical_category,llama,1801
5,-0.08114245533943176,-0.01861286163330078,-0.2185198962688446,-0.03908586502075195,-0.030565934255719185,lexical_category,llama,1801
6,-0.08219613134860992,-0.01794743910431862,-0.23949384689331055,-0.041488487273454666,-0.03478716313838959,lexical_category,llama,1801
7,-0.08253008127212524,-0.03553732857108116,-0.2225653976202011,-0.0352037213742733,-0.03392433002591133,lexical_category,llama,1801
8,-0.09100081026554108,-0.019719086587429047,-0.2327372431755066,-0.04631910100579262,-0.039210181683301926,lexical_category,llama,1801
9,-0.11539080739021301,-0.007507380098104477,-0.2598307728767395,-0.04328260198235512,-0.041400011628866196,lexical_category,llama,1801
10,-0.08863794058561325,-0.027638107538223267,-0.213002011179924,-0.041646599769592285,-0.04266522079706192,lexical_category,llama,1801
11,-0.10082362592220306,-0.03093595802783966,-0.22781124711036682,-0.03410165756940842,-0.038629014045000076,lexical_category,llama,1801
12,-0.06571745872497559,-0.010364141315221786,-0.22466415166854858,-0.037764839828014374,-0.03316367045044899,lexical_category,llama,1801
13,-0.05551542341709137,-0.02119605243206024,-0.1967710554599762,-0.035622160881757736,-0.029147548601031303,lexical_category,llama,1801
14,-0.07280190289020538,0.009379331022500992,-0.21749335527420044,-0.039462752640247345,-0.03887871652841568,lexical_category,llama,1801
15,-0.09987117350101471,-0.0006156750023365021,-0.24519433081150055,-0.030939830467104912,-0.03796742111444473,lexical_category,llama,1801
16,-0.0769159346818924,-0.014318898320198059,-0.2057887315750122,-0.03638521209359169,-0.032931849360466,lexical_category,llama,1801
17,-0.06708124279975891,-0.030055105686187744,-0.2056405395269394,-0.038344595581293106,-0.030963586643338203,lexical_category,llama,1801
18,-0.07763123512268066,-0.016168244183063507,-0.24102047085762024,-0.03899046406149864,-0.03611788898706436,lexical_category,llama,1801
19,-0.07289467751979828,-0.025481361895799637,-0.21985825896263123,-0.03449980542063713,-0.034306880086660385,lexical_category,llama,1801
20,-0.08291670680046082,-0.0077157169580459595,-0.22694501280784607,-0.04905776306986809,-0.043283458799123764,lexical_category,llama,1801
21,-0.09596145153045654,-0.0058926306664943695,-0.23900112509727478,-0.04295480251312256,-0.04222146049141884,lexical_category,llama,1801
22,-0.0907394140958786,-0.018511857837438583,-0.21286293864250183,-0.03936775401234627,-0.03354007750749588,lexical_category,llama,1801
23,-0.08729280531406403,-0.005654923617839813,-0.2213183343410492,-0.035697732120752335,-0.036487989127635956,lexical_category,llama,1801
24,-0.08558852970600128,-0.02532561868429184,-0.25005143880844116,-0.04404885321855545,-0.03284410759806633,lexical_category,llama,1801
25,-0.08098410069942474,-0.05587538704276085,-0.2224808931350708,-0.03679149970412254,-0.03462207689881325,lexical_category,llama,1801
26,-0.07030779123306274,-0.012498419731855392,-0.22304445505142212,-0.044655632227659225,-0.03609585016965866,lexical_category,llama,1801
27,-0.08801497519016266,-0.03549077734351158,-0.23188577592372894,-0.03921540454030037,-0.035791538655757904,lexical_category,llama,1801
28,-0.0745682418346405,-0.03580594062805176,-0.20870348811149597,-0.04129272326827049,-0.03835710883140564,lexical_category,llama,1801
29,-0.08420819044113159,-0.03230416402220726,-0.22658993303775787,-0.04320795089006424,-0.033531468361616135,lexical_category,llama,1801
30,-0.07638780772686005,-0.01819835975766182,-0.23117434978485107,-0.0456855408847332,-0.03550376743078232,lexical_category,llama,1801
31,-0.08358609676361084,-0.052591677755117416,-0.22920943796634674,-0.03999811410903931,-0.03054540976881981,lexical_category,llama,1801
32,-0.06650638580322266,3.2376497983932495e-05,-0.21305003762245178,-0.04568282142281532,-0.04320348799228668,lexical_category,llama,1801
33,-0.10159982740879059,-0.020852800458669662,-0.24356576800346375,-0.0437793955206871,-0.03928637132048607,lexical_category,llama,1801
34,-0.08228614926338196,-0.03331916406750679,-0.21433378756046295,-0.041202809661626816,-0.03776847571134567,lexical_category,llama,1801
35,-0.07757657766342163,-0.022011123597621918,-0.22058458626270294,-0.04501970484852791,-0.03408382087945938,lexical_category,llama,1801
36,-0.05925838649272919,0.004290454089641571,-0.22300222516059875,-0.04153529927134514,-0.034743744879961014,lexical_category,llama,1801
37,-0.061510831117630005,-0.022630099207162857,-0.204152911901474,-0.035550009459257126,-0.02999936230480671,lexical_category,llama,1801
38,-0.07062201201915741,0.008036289364099503,-0.21495439112186432,-0.04076617583632469,-0.042782656848430634,lexical_category,llama,1801
39,-0.10147629678249359,0.011107563972473145,-0.2471781224012375,-0.03986193612217903,-0.04306554049253464,lexical_category,llama,1801
40,-0.07453875243663788,-0.003739144653081894,-0.2076956331729889,-0.039475876837968826,-0.042655255645513535,lexical_category,llama,1801
41,-0.0745222419500351,-0.004003658890724182,-0.22084468603134155,-0.04096836596727371,-0.037848100066185,lexical_category,llama,1801
42,-0.07697196304798126,-0.018451664596796036,-0.23579250276088715,-0.0384279228746891,-0.03821975365281105,lexical_category,llama,1801
43,-0.059865161776542664,-0.024015896022319794,-0.20454753935337067,-0.0367712564766407,-0.02978331223130226,lexical_category,llama,1801
44,-0.08131252229213715,-0.0018035396933555603,-0.22662785649299622,-0.03982705995440483,-0.04181002080440521,lexical_category,llama,1801
45,-0.09061408042907715,0.0009269937872886658,-0.2451523095369339,-0.037522997707128525,-0.04008097946643829,lexical_category,llama,1801
46,-0.07651761174201965,-0.013851750642061234,-0.21271273493766785,-0.04288528114557266,-0.03720854967832565,lexical_category,llama,1801
47,-0.0691012293100357,-0.013822309672832489,-0.20850996673107147,-0.03946058824658394,-0.03810971975326538,lexical_category,llama,1801
48,-0.08139863610267639,-0.01183990016579628,-0.23598775267601013,-0.04167446494102478,-0.03382495418190956,lexical_category,llama,1801
49,-0.08471861481666565,-0.035381071269512177,-0.21537986397743225,-0.03867411985993385,-0.0315299928188324,lexical_category,llama,1801
50,-0.0843992829322815,-0.019899364560842514,-0.2197197675704956,-0.04057394340634346,-0.03715113177895546,lexical_category,llama,1801
51,-0.09156560897827148,-0.022606469690799713,-0.23470166325569153,-0.036741144955158234,-0.040326833724975586,lexical_category,llama,1801
52,-0.08080630004405975,-0.01619063690304756,-0.21140700578689575,-0.041230808943510056,-0.04023834317922592,lexical_category,llama,1801
53,-0.08230282366275787,-0.006358630955219269,-0.22343601286411285,-0.039312295615673065,-0.03031836822628975,lexical_category,llama,1801
54,-0.07208962738513947,-0.014437586069107056,-0.23021629452705383,-0.04072214290499687,-0.03384614363312721,lexical_category,llama,1801
55,-0.06989799439907074,-0.033982567489147186,-0.20885230600833893,-0.033409297466278076,-0.034235887229442596,lexical_category,llama,1801
56,-0.077461376786232,-0.016639094799757004,-0.23376303911209106,-0.04861617088317871,-0.03535129874944687,lexical_category,llama,1801
57,-0.08433549106121063,-0.01683487743139267,-0.24249178171157837,-0.04001007601618767,-0.03549366816878319,lexical_category,llama,1801
58,-0.07552562654018402,-0.015137214213609695,-0.20442986488342285,-0.04136223718523979,-0.034191492944955826,lexical_category,llama,1801
59,-0.07725685834884644,-0.03274879232048988,-0.21138633787631989,-0.04421170800924301,-0.029781589284539223,lexical_category,llama,1801
60,-0.07920186221599579,-0.0008376799523830414,-0.225786954164505,-0.034043360501527786,-0.03673544153571129,lexical_category,llama,1801
61,-0.0776180624961853,-0.017625510692596436,-0.20901015400886536,-0.030987802892923355,-0.03708076849579811,lexical_category,llama,1801
62,-0.07861928641796112,-0.003026355057954788,-0.22852057218551636,-0.03759311884641647,-0.04428374022245407,lexical_category,llama,1801
63,-0.09450192749500275,-0.018339596688747406,-0.23640860617160797,-0.03498988226056099,-0.043173208832740784,lexical_category,llama,1801
64,-0.07376053929328918,-0.018741827458143234,-0.20221474766731262,-0.038728199899196625,-0.04140087589621544,lexical_category,llama,1801
65,-0.08474050462245941,-0.02007457986474037,-0.216856449842453,-0.03191075846552849,-0.0362372063100338,lexical_category,llama,1801
66,-0.09001611173152924,-0.030111968517303467,-0.2503051161766052,-0.0410795696079731,-0.028338074684143066,lexical_category,llama,1801
67,-0.07418885827064514,-0.04798044636845589,-0.21577678620815277,-0.037046562880277634,-0.03149787336587906,lexical_category,llama,1801
68,-0.07976675033569336,-0.012453529983758926,-0.22892749309539795,-0.04163458198308945,-0.03612692281603813,lexical_category,llama,1801
69,-0.09777788817882538,-0.025150611996650696,-0.23708036541938782,-0.039885737001895905,-0.034261398017406464,lexical_category,llama,1801
70,-0.08687028288841248,-0.051531944423913956,-0.2169947624206543,-0.037572361528873444,-0.04408771172165871,lexical_category,llama,1801
71,-0.08700491487979889,-0.027899347245693207,-0.2218981236219406,-0.04654693603515625,-0.040007445961236954,lexical_category,llama,1801
72,-0.08279362320899963,-0.030122671276330948,-0.23620674014091492,-0.04637424275279045,-0.03789812698960304,lexical_category,llama,1801
73,-0.0847962349653244,-0.039431843906641006,-0.23109246790409088,-0.0439668633043766,-0.03327108174562454,lexical_category,llama,1801
74,-0.08124366402626038,-0.018482215702533722,-0.22348836064338684,-0.04739692062139511,-0.04432259127497673,lexical_category,llama,1801
75,-0.10293194651603699,-0.028247620910406113,-0.25294291973114014,-0.04908517003059387,-0.04196258261799812,lexical_category,llama,1801
76,-0.08515296876430511,-0.033376406878232956,-0.21256832778453827,-0.040497247129678726,-0.03781086951494217,lexical_category,llama,1801
77,-0.08534632623195648,-0.03667533025145531,-0.22392302751541138,-0.04911717399954796,-0.03482472896575928,lexical_category,llama,1801
78,-0.07039636373519897,-0.012700516730546951,-0.22790385782718658,-0.04147312417626381,-0.036448560655117035,lexical_category,llama,1801
79,-0.06127077341079712,-0.02432921901345253,-0.20056003332138062,-0.032995518296957016,-0.028736863285303116,lexical_category,llama,1801
80,-0.07657262682914734,-0.01850808411836624,-0.2202303111553192,-0.041196491569280624,-0.04250803962349892,lexical_category,llama,1801
81,-0.09081825613975525,-0.008875209838151932,-0.24662446975708008,-0.03667084500193596,-0.041727013885974884,lexical_category,llama,1801
82,-0.0827074646949768,-0.022036578506231308,-0.20792393386363983,-0.03890443220734596,-0.03816928714513779,lexical_category,llama,1801
83,-0.060768917202949524,-0.02048831805586815,-0.2000104933977127,-0.04249836876988411,-0.03147267922759056,lexical_category,llama,1801
84,-0.06606335937976837,-0.002065233886241913,-0.2322390079498291,-0.0390968956053257,-0.038072653114795685,lexical_category,llama,1801
85,-0.0730522871017456,-0.03381038457155228,-0.22003072500228882,-0.03260917216539383,-0.03524050861597061,lexical_category,llama,1801
86,-0.06454393267631531,0.006017021834850311,-0.21667081117630005,-0.04690581560134888,-0.041620876640081406,lexical_category,llama,1801
87,-0.09812763333320618,0.008504580706357956,-0.2503175735473633,-0.040972981601953506,-0.039630528539419174,lexical_category,llama,1801
88,-0.09031246602535248,-0.013979259878396988,-0.22503617405891418,-0.04197957366704941,-0.039205968379974365,lexical_category,llama,1801
89,-0.07496550679206848,-0.007156401872634888,-0.21979516744613647,-0.037699609994888306,-0.03712441399693489,lexical_category,llama,1801
90,-0.07794158160686493,-0.010471422225236893,-0.23422464728355408,-0.03882209211587906,-0.032874204218387604,lexical_category,llama,1801
91,-0.06924253702163696,-0.026879793033003807,-0.20796942710876465,-0.03481875732541084,-0.03548777848482132,lexical_category,llama,1801
92,-0.09705999493598938,-0.01695229485630989,-0.2347833216190338,-0.04074931517243385,-0.04093092307448387,lexical_category,llama,1801
93,-0.10958924889564514,-0.003742702305316925,-0.24931053817272186,-0.04202944040298462,-0.03791845589876175,lexical_category,llama,1801
94,-0.08844452351331711,-0.035378195345401764,-0.20775550603866577,-0.03343775123357773,-0.03594755753874779,lexical_category,llama,1801
95,-0.06574505567550659,-0.023354556411504745,-0.20221906900405884,-0.04155362769961357,-0.03603280335664749,lexical_category,llama,1801
0,-0.054476603865623474,-0.007964249700307846,-0.2420964241027832,-0.03302673622965813,-0.039473261684179306,arithmetic_addition,llama,1801
1,-0.05519600212574005,-0.020216606557369232,-0.24205295741558075,-0.03873816132545471,-0.033247701823711395,arithmetic_addition,llama,1801
2,-0.043398529291152954,-0.02576463297009468,-0.2217492163181305,-0.04336559772491455,-0.03714849054813385,arithmetic_addition,llama,1801
3,-0.043079957365989685,-0.008138414472341537,-0.2256012111902237,-0.03248978406190872,-0.034524958580732346,arithmetic_addition,llama,1801
4,-0.0421280711889267,0.0066283829510211945,-0.21934914588928223,-0.04001779481768608,-0.036220043897628784,arithmetic_addition,llama,1801
5,-0.07761779427528381,-0.019454631954431534,-0.2458793669939041,-0.036446135491132736,-0.03504063934087753,arithmetic_addition,llama,1801
6,-0.054167211055755615,-0.00798376277089119,-0.24189424514770508,-0.03252414986491203,-0.03998369351029396,arithmetic_addition,llama,1801
7,-0.05399371683597565,-0.018653593957424164,-0.242982417345047,-0.0395202562212944,-0.03178311139345169,arithmetic_addition,llama,1801
8,-0.045857325196266174,-0.025543343275785446,-0.23271450400352478,-0.041041068732738495,-0.034164316952228546,arithmetic_addition,llama,1801
9,-0.051757559180259705,-0.013344816863536835,-0.23713606595993042,-0.029804052785038948,-0.03413974493741989,arithmetic_addition,llama,1801
10,-0.04944761097431183,-0.0033685527741909027,-0.230646014213562,-0.03884035348892212,-0.03791789710521698,arithmetic_addition,llama,1801
11,-0.07742650806903839,-0.027697350829839706,-0.24483616650104523,-0.03430093824863434,-0.037473034113645554,arithmetic_addition,llama,1801
12,-0.04165881872177124,-0.003428444266319275,-0.22653689980506897,-0.033046621829271317,-0.03865598887205124,arithmetic_addition,llama,1801
13,-0.049765631556510925,-0.014934223145246506,-0.23729613423347473,-0.03775480389595032,-0.03570886701345444,arithmetic_addition,llama,1801
14,-0.04899097979068756,-0.04327835515141487,-0.22735951840877533,-0.045440781861543655,-0.035743363201618195,arithmetic_addition,llama,1801
15,-0.04769967496395111,-0.003629494458436966,-0.23444002866744995,-0.03530042618513107,-0.03916769474744797,arithmetic_addition,llama,1801
16,-0.0434594601392746,0.007891487330198288,-0.2265283465385437,-0.04576511308550835,-0.03883390873670578,arithmetic_addition,llama,1801
17,-0.06112989783287048,-0.005136821419000626,-0.2379695475101471,-0.039187751710414886,-0.038732919842004776,arithmetic_addition,llama,1801
18,-0.047126710414886475,-0.012043178081512451,-0.23463602364063263,-0.03206290677189827,-0.039395179599523544,arithmetic_addition,llama,1801
